task,model,modification,original_text,modified_text,original_pred,modified_pred,original_correct,modified_correct,performance,original_reasoning,modified_reasoning,original_step_by_step_reasoning,modified_step_by_step_reasoning,file,row_index,original_clusters,modified_clusters
coref,mixtral,discourse_100,"Naji is supposed to come over for a visit with Khalil, but he doesn't come.","Naji is supposed to come over for a visit with Khalil, but unfortunately he does not come.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,32,0,0
coref,mixtral,discourse_100,"Sam arrives and tries to speak to Dom again, but he does not want to see him, and asks him to leave.","Sam arrives and tries to speak to Dom again, but he does not want to see him, and consequently asks him to leave.",1,1,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,33,1,1
coref,mixtral,discourse_100,"Kelly neglected to tell Katie that their rent was due, but she remembered that it was due on the first of every month.","Kelly neglected to tell Katie that their rent was due, but fortunately she remembered that it was due on the first of every month.",1,1,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,38,1,1
coref,mixtral,discourse_100,"Mary smiled at Susan, but she was not happy to see her.","Mary smiled at Susan, but even though she was not happy to see her.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,39,0,0
coref,mixtral,discourse_100,"When Saul realizes where Javadi is going, he immediately sends Carrie and Quinn there to intercept him.","When Saul realizes where Javadi is going, he immediately sends Carrie and Quinn there in order to intercept him.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,40,0,0
coref,mixtral,discourse_100,The Military Police threw the army recruits in the brig since they were causing a distrubance in the neighboring town.,The Military Police threw the army recruits in the brig because they were causing a disturbance in the neighboring town.,1,1,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,42,1,1
coref,mixtral,discourse_100,Toyota has the luxury brand Lexus: they are built for the rich.,"Toyota has the luxury brand Lexus, and they are built for the rich.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,43,0,0
coref,mixtral,discourse_100,Steven Seagal challenged Jean Claude Van Damme to a fight because he wanted to prove he was the stronger man.,Steven Seagal challenged Jean Claude Van Damme to a fight because he wanted to prove that he was the stronger man.,0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,44,0,0
coref,mixtral,discourse_100,"Gang-du tries to explain this to the man, but his protests go ignored.","Gang-du tries to explain this to the man, but despite his efforts, his protests go ignored.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,45,0,0
coref,mixtral,discourse_100,"Cathy realizes that Heather has overheard, so she is overcome by guilt and she runs out after her into a raging storm.","Cathy realizes that Heather has overheard, and as a result, she is overcome by guilt and she runs out after her into a raging storm.",1,1,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,46,1,1
coref,mixtral,discourse_100,Warren snuck Nige outside and said that if he ever saw him again he would kill him.,"Warren snuck Nige outside and said that if he ever saw him again, then he would kill him.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,48,0,0
coref,mixtral,discourse_100,"The committee increased the price of the tickets to the dance for the students, but they changed their decision later.","The committee increased the price of the tickets to the dance for the students, but subsequently, they changed their decision later.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,49,0,0
coref,mixtral,discourse_100,The outlet powered the lamp when it had electricity.,The outlet powered the lamp because it had electricity.,0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,50,0,0
coref,mixtral,discourse_100,The keys typed the words because they were meant to be typed on.,"The keys typed the words because, as it happens, they were meant to be typed on.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,51,0,0
coref,mixtral,discourse_100,"Brady Hoke succeeded Rodriguez, but after four years of steadily declining results, he was dismissed following his fourth season.","Brady Hoke succeeded Rodriguez, but after four years of steadily declining results, consequently, he was dismissed following his fourth season.",1,1,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,53,1,1
coref,mixtral,discourse_100,The boy escaped the cop but he continued to flee.,"The boy escaped the cop, he continued to flee.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,56,0,0
coref,mixtral,discourse_100,"Gnumeric was created and developed by Miguel de Icaza, but he has since moved on to other projects.","Gnumeric was created and developed by Miguel de Icaza, he has since moved on to other projects.",1,1,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,59,1,1
coref,mixtral,discourse_100,"Elmeida nearly assassinated Hyrum, but Noa intervened to save his life.","Elmeida nearly assassinated Hyrum, Noa intervened to save his life.",1,1,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,61,1,1
coref,mixtral,discourse_100,"Theresa almost admits to killing Stephanie, but stops when Logan tells her he is a police officer.","Theresa almost admits to killing Stephanie, stops when Logan tells her he is a police officer.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,62,0,0
coref,mixtral,discourse_100,"Tina is scared, but Emma comes after her and protects herself with a gun.","Tina is scared, Emma comes after her and protects herself with a gun.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,63,0,0
coref,mixtral,discourse_100,Fleece feels better than cotton since they are of worse quality.,"Fleece feels better than cotton, they are of worse quality.",1,1,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,65,1,1
coref,mixtral,discourse_100,The violin fell off the table because someone knocked it off.,"The violin fell off the table, someone knocked it off.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,67,0,0
coref,mixtral,discourse_100,"Dan walks away from Samuel and he tries running after him, but he trips and falls.","Dan walks away from Samuel and he tries running after him, he trips and falls.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,70,0,0
coref,mixtral,discourse_100,The hyenas scavenged from the lions because they were desperate.,The hyenas scavenged from the lions; they were desperate.,0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,71,0,0
coref,mixtral,discourse_100,"Gang-du tries to explain this to the man, but his protests go ignored.","Gang-du tries to explain this to the man, his protests go ignored.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,73,0,0
coref,mixtral,discourse_100,"Nonetheless, Harry remains with Rob until the night he learns that he had a fling with his high school nemesis, Ronnie Harrison.","Harry remains with Rob until the night he learns that he had a fling with his high school nemesis, Ronnie Harrison.",1,1,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,74,1,1
coref,mixtral,discourse_100,"The Police feared allowing the protesters to organize, so they denied their ability to gather.","The Police feared allowing the protesters to organize, they denied their ability to gather.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,76,0,0
coref,mixtral,discourse_100,"Janis is ordered to kill Noelia, but doesn't know if she can go along with this.","Janis is ordered to kill Noelia, she does not know if she can go along with this.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,80,0,0
coref,mixtral,discourse_100,"The villagers attempt to have the werewolves executed, but they are instead exiled by the clan leader.","The villagers attempt to have the werewolves executed, they are instead exiled by the clan leader.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,81,0,0
coref,mixtral,discourse_100,"Ray William Johnson surpassed NigaHiga in Youtube subscribers, but he wants to increase the gap even more.","Ray William Johnson surpassed NigaHiga in Youtube subscribers, he wants to increase the gap even more.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,84,0,0
coref,mixtral,discourse_100,"Naser al-Din Shah Qajar nicknamed Mohammad Hosein as the bird, after he hears a poem that he had written.","Naser al-Din Shah Qajar nicknamed Mohammad Hosein as the bird, he hears a poem that he had written.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,85,0,0
coref,mixtral,discourse_100,"Cathy realizes that Heather has overheard, so she is overcome by guilt and she runs out after her into a raging storm.","Cathy realizes that Heather has overheard, she is overcome by guilt and she runs out after her into a raging storm.",1,1,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,88,1,1
coref,mixtral,discourse_100,"Naji is supposed to come over for a visit with Khalil, but he doesn't come.","Naji is supposed to come over for a visit with Khalil, he does not come.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,90,0,0
coref,mixtral,discourse_100,The keys typed the words because they were meant to be typed on.,"The keys typed the words, they were meant to be typed on.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,93,0,0
coref,mixtral,discourse_100,"Mary smiled at Susan, but she was not happy to see her.","Mary smiled at Susan, she was not happy to see her.",0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,96,0,0
coref,mixtral,discourse_100,Lakshman asked Vivan to get him some ice cream because he was hot.,Lakshman asked Vivan to get him some ice cream; he was hot.,0,0,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,97,0,0
coref,mixtral,discourse_100,South Korea does not like North Korea because they are constantly threatening their peace.,South Korea does not like North Korea; they are constantly threatening their peace.,1,1,True,True,both_correct,,,,,mixtral-0shot-discourse_100.csv,98,1,1
coref,mixtral,geographical_bias_100,The Military Police threw the army recruits in the brig since they were causing a distrubance in the neighboring town.,The National Guard threw the army recruits in the detention area since they were causing a commotion in the nearby village.,1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,1,1,1
coref,mixtral,geographical_bias_100,Liverpool lost to Manchester United because they were a superior team.,Saint George lost to Kidus Giorgis because they were a superior team.,1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,2,1,1
coref,mixtral,geographical_bias_100,"Gang-du tries to explain this to the man, but his protests go ignored.","Ramon tries to explain this to the man, but his protests go ignored.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,4,0,0
coref,mixtral,geographical_bias_100,"Emma finally agrees to put Jennifer ashore, but after she has given her sleeping pills.","Noora finally agrees to put Fatima ashore, but after she has given her sleeping pills.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,5,0,0
coref,mixtral,geographical_bias_100,"Olivia wants to make amends with Emily, but she is apprehensive.","Achieng wants to make amends with Akinyi, but she is apprehensive.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,7,0,0
coref,mixtral,geographical_bias_100,"The AFL fan first knew of Dickfos when he made appearances in State of Origin matches, impressing for Queensland.","The NPFL fan first knew of Dickfos when he made appearances in inter-state football matches, impressing for the Lagos team.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,10,0,0
coref,mixtral,geographical_bias_100,"George scored against Thomas in the shootout, so he lost the game.","Cheikh scored against Thomas in the penalty shootout, so he lost the match.",1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,15,1,1
coref,mixtral,geographical_bias_100,"Theresa almost admits to killing Stephanie, but stops when Logan tells her he is a police officer.","Hsiao-Ling almost admits to killing Stephanie, but stops when Wei-Lun tells her he is a police officer.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,16,0,0
coref,mixtral,geographical_bias_100,Some actors choose to perform their own stunts instead of using stunt doubles since they like to keep it as authentic as possible.,Some performers choose to execute their own daring acts instead of using stunt stand-ins since they like to maintain the utmost authenticity.,0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,18,0,0
coref,mixtral,geographical_bias_100,"Wanda asks Regina if she wants to go with him, but Regina does not want to leave Owuor.","Vilay asks Phet if she wants to go with him, but Phet does not want to leave Seng.",1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,19,1,1
coref,mixtral,geographical_bias_100,A chicken pecked at a bug and it ran away.,A chicken pecked at a beetle and it scurried away.,1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,23,1,1
coref,mixtral,geographical_bias_100,"Souness thanked Platini, but declined the offer, citing dressing room harmony as his reason.","Souness thanked Ahmadzai, but declined the offer, citing locker room unity as his reason.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,27,0,0
coref,mixtral,geographical_bias_100,The hyenas scavenged from the lions because they were desperate.,The jackals scavenged from the tigers because they were desperate.,0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,28,0,0
coref,mixtral,geographical_bias_100,"Mary smiled at Susan, but she was not happy to see her.","María smiled at Susan, but she was not happy to see her.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,32,0,0
coref,mixtral,geographical_bias_100,"Esaias was not related to Willem van de Velde, but he was the cousin of Jan van de Velde.","Ehsan was not related to Willem van de Velde, but he was the cousin of Ahmad van de Velde.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,33,0,0
coref,mixtral,geographical_bias_100,The mother bear attacked Karen because she was worried for her cub.,The mother bear attacked Aýnabat because she was worried for her cub.,0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,37,0,0
coref,mixtral,geographical_bias_100,"Carcetti is dubious about working with Davis, but Wilson convinces him that it may tip the balance.","Tavita is dubious about working with Davis, but Sione convinces him that it may tip the balance.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,40,0,0
coref,mixtral,geographical_bias_100,Ozzy decided to part ways with longtime guitarist Zakk Wylde because he thought his music was beginning to sound too much like Black Label Society.,Thura decided to part ways with longtime guitarist Zaw Myo because he thought his music was beginning to sound too much like the local rock bands.,0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,41,0,0
coref,mixtral,geographical_bias_100,"Josie did not like Sarah, but she did not tell her.","Eleni did not like Maria, but she did not tell her.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,42,0,0
coref,mixtral,geographical_bias_100,"Emma finally agrees to put Jennifer ashore, but after she has given her sleeping pills.","Eun-Ji finally agrees to put Ji-Hyun ashore, but after she has given her sleeping pills.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,43,0,0
coref,mixtral,geographical_bias_100,Lakshman asked Vivan to get him some ice cream because he was hot.,Sokha asked Vivan to fetch him some shaved ice because he was hot.,0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,44,0,0
coref,mixtral,geographical_bias_100,The general fired his pistol at the monster so he could be a distraction.,The commander fired his pistol at the creature so he could be a distraction.,0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,47,0,0
coref,mixtral,geographical_bias_100,Liverpool lost to Manchester United because they were a superior team.,Al Ansar lost to Al Ahed because they were a superior team.,1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,48,1,1
coref,mixtral,geographical_bias_100,"Jason built Rocky a robot, and he gave it to him.","Vladimir built Rocky a robot, and he gave it to him.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,49,0,0
coref,mixtral,geographical_bias_100,"The villagers attempt to have the werewolves executed, but they are instead exiled by the clan leader.","The barangay residents attempt to have the aswangs executed, but they are instead banished by the barangay captain.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,52,0,0
coref,mixtral,geographical_bias_100,"Nonetheless, Harry remains with Rob until the night he learns that he had a fling with his high school nemesis, Ronnie Harrison.","Nonetheless, Iskandar remains with Azim until the night he learns that he had a fling with his high school nemesis, Davlatbek Nazarov.",1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,54,1,1
coref,mixtral,geographical_bias_100,The hyenas scavenged from the lions because they were desperate.,The hyenas scavenged from the jaguars because they were desperate.,0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,55,0,0
coref,mixtral,geographical_bias_100,"Brady Hoke succeeded Rodriguez, but after four years of steadily declining results, he was dismissed following his fourth season.","Ramon Santos succeeded Rodriguez, but after four years of steadily declining results, he was dismissed following his fourth season.",1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,56,1,1
coref,mixtral,geographical_bias_100,Liverpool lost to Manchester United because they were a superior team.,Levski Sofia lost to CSKA Sofia because they were a superior team.,1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,57,1,1
coref,mixtral,geographical_bias_100,Toyota has the luxury brand Lexus: they are built for the rich.,Toyota has the luxury brand Lexus: they are crafted for the affluent.,0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,58,0,0
coref,mixtral,geographical_bias_100,The doctor asks Bugs if he drank the potion ; he becomes insulted at the idea and leaves.,"The physician inquires if Joon-ho consumed the elixir; offended by the suggestion, Joon-ho departs.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,64,0,0
coref,mixtral,geographical_bias_100,A chicken pecked at a bug and it ran away.,A chicken pecked at a parktown prawn and it scuttled away.,1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,65,1,1
coref,mixtral,geographical_bias_100,"Josie did not like Sarah, but she did not tell her.","Adi did not like Sarah, but she did not tell her.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,69,0,0
coref,mixtral,geographical_bias_100,Mellish disliked Callaghan so much that he resigned from the cabinet within months of Wilson's own retirement.,Ramnarine disliked Maharaj so much that he resigned from the cabinet within months of Persad's own retirement.,0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,72,0,0
coref,mixtral,geographical_bias_100,Michael Phelps was fined by Judge Louis because he was caught with illegal drugs.,Tavita was fined by Judge Louis because he was caught with illegal drugs.,0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,73,0,0
coref,mixtral,geographical_bias_100,The lion saw the fish and it was swimming.,The mongoose saw the parrotfish and it was swimming.,1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,75,1,1
coref,mixtral,geographical_bias_100,"The Samurais respected honor while pirates have a disregard for honor, since they are only interested in increasing their wealth.","The Bedouins respected honor while smugglers have a disregard for honor, since they are only interested in increasing their wealth.",1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,77,1,1
coref,mixtral,geographical_bias_100,"Denise is initially hostile to Lucy, but she warms to him when she sees he has changed and they eventually reunite.","Gunel is initially hostile to Lucy, but she warms to him when she sees he has changed and they eventually reunite.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,78,0,0
coref,mixtral,geographical_bias_100,Ryan Higa sometimes guest stars in videos for Kev Jumbo because he wants his friend's videos to succeed as well.,Haris Halilović sometimes guest stars in videos for Adnan Mulaomerović because he wants his friend's videos to succeed as well.,0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,79,0,0
coref,mixtral,geographical_bias_100,Fleece feels better than cotton since they are of worse quality.,Longyi feels better than cotton since they are of worse quality.,1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,82,1,1
coref,mixtral,geographical_bias_100,"Ray William Johnson surpassed NigaHiga in Youtube subscribers, but he wants to increase the gap even more.","Ivan Petrov surpassed Georgi Ivanov in Youtube subscribers, but he wants to increase the gap even more.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,84,0,0
coref,mixtral,geographical_bias_100,Joe raced against Steven because he thought it would be easy.,Kamau raced against Steven because he thought it would be easy.,0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,85,0,0
coref,mixtral,geographical_bias_100,The Military Police threw the army recruits in the brig since they were causing a distrubance in the neighboring town.,The National Guard threw the army recruits in the guardhouse since they were causing a disturbance in the nearby village.,1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,86,1,1
coref,mixtral,geographical_bias_100,"Jim was delighted to see Jack, because he brightened up his day.","Kwame was delighted to see Kofi, because he brightened up his day.",1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,87,1,1
coref,mixtral,geographical_bias_100,Lurie claimed that Dennis Hopper was so high on sugar during his two-part episode that he was unable to concentrate long enough to fish.,Lurie claimed that Blagoja Popovski was so high on sugar during his two-part episode that he was unable to concentrate long enough to fish in Lake Ohrid.,1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,88,1,1
coref,mixtral,geographical_bias_100,"Gang-du tries to explain this to the man, but his protests go ignored.","Dardan tries to explain this to the man, but his protests go ignored.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,89,0,0
coref,mixtral,geographical_bias_100,The general fired his pistol at the monster so he could be a distraction.,The commander fired his cacharamba at the criatura so he could be a distraction.,0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,91,0,0
coref,mixtral,geographical_bias_100,Ozzy decided to part ways with longtime guitarist Zakk Wylde because he thought his music was beginning to sound too much like Black Label Society.,Daulet decided to part ways with longtime dombra player Yerzhan because he thought his music was beginning to sound too much like a traditional Kazakh ensemble.,0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,93,0,0
coref,mixtral,geographical_bias_100,"Jason built Rocky a robot, and he gave it to him.","Kouassi built Rocky a robot, and he gave it to him.",0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,96,0,0
coref,mixtral,geographical_bias_100,Journalist Jack Anderson speculated that Watergate Special Prosecutor Archibald Cox had been fired because he had started to investigate Rebozo's role in Nixon accepting covert payments.,Journalist Juan González speculated that Watergate Special Prosecutor Archibald Cox had been dismissed because he had begun to probe into Noriega's involvement in Nixon receiving clandestine payments.,1,1,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,97,1,1
coref,mixtral,geographical_bias_100,Steven Seagal challenged Jean Claude Van Damme to a fight because he wanted to prove he was the stronger man.,Sergiu Bodiu challenged Ion Creangă to a fight because he wanted to prove he was the stronger man.,0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,98,0,0
coref,mixtral,geographical_bias_100,The professor gave the student a bad grade because he was strict.,The lecturer gave the pupil a poor mark because he was rigorous.,0,0,True,True,both_correct,,,,,mixtral-0shot-geographical_bias_100.csv,99,0,0
coref,mixtral,grammatical_role_100,Gennie becomes interested in Emma and is jealous when she starts seeing Chas.,Emma becomes interested in Gennie and is jealous when she starts seeing Chas.,1,1,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,3,1,1
coref,mixtral,grammatical_role_100,Liverpool lost to Manchester United because they were a superior team.,Manchester United lost to Liverpool because they were a superior team.,1,1,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,4,1,1
coref,mixtral,grammatical_role_100,Robin goes to speak to Gael but discovers he has invited more backpackers to stay with them.,Gael goes to speak to Robin but discovers he has invited more backpackers to stay with them.,1,1,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,10,1,1
coref,mixtral,grammatical_role_100,"Vicky repeatedly tires to seduce Emma, but she turns her down.","Emma repeatedly tries to seduce Vicky, but she turns her down.",1,1,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,11,1,1
coref,mixtral,grammatical_role_100,"George scored against Thomas in the shootout, so he lost the game.","Thomas scored against George in the shootout, so he lost the game.",1,1,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,13,1,1
coref,mixtral,grammatical_role_100,"Wanda asks Regina if she wants to go with him, but Regina does not want to leave Owuor.","Regina asks Wanda if she wants to go with him, but Wanda does not want to leave Owuor.",1,1,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,16,1,1
coref,mixtral,grammatical_role_100,Kathy paid Jane to leave but she returned several weeks later.,Jane paid Kathy to leave but she returned several weeks later.,1,1,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,17,1,1
coref,mixtral,grammatical_role_100,"Theresa almost admits to killing Stephanie, but stops when Logan tells her he is a police officer.","Stephanie almost admits to killing Theresa, but stops when Logan tells her he is a police officer.",0,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,19,0,0
coref,mixtral,grammatical_role_100,Ryan Higa sometimes guest stars in videos for Kev Jumbo because he wants his friend's videos to succeed as well.,Kev Jumbo sometimes guest stars in videos for Ryan Higa because he wants his friend's videos to succeed as well.,0,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,20,0,0
coref,mixtral,grammatical_role_100,Cosby supported Jay because Thea really liked him.,Jay supported Cosby because Thea really liked him.,1,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,22,1,0
coref,mixtral,grammatical_role_100,Battlefield 3 is more fun than Modern Warfare 3 because it is a better game.,Modern Warfare 3 is more fun than Battlefield 3 because it is a better game.,0,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,24,0,0
coref,mixtral,grammatical_role_100,"George scored against Thomas in the shootout, so he won the game.","Thomas scored against George in the shootout, so he won the game.",0,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,25,0,0
coref,mixtral,grammatical_role_100,Warren snuck Nige outside and said that if he ever saw him again he would kill him.,Nige snuck Warren outside and said that if he ever saw him again he would kill him.,0,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,26,0,0
coref,mixtral,grammatical_role_100,"Nonetheless, Harry remains with Rob until the night he learns that he had a fling with his high school nemesis, Ronnie Harrison.","Nonetheless, Ronnie Harrison remains with Rob until the night he learns that he had a fling with his high school nemesis, Harry.",1,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,27,1,0
coref,mixtral,grammatical_role_100,"Olivia wants to make amends with Emily, but she is apprehensive.","Emily wants to make amends with Olivia, but she is apprehensive.",0,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,29,0,0
coref,mixtral,grammatical_role_100,Bob can beat Larry at arm wrestling because he has more muscles.,Larry can beat Bob at arm wrestling because he has more muscles.,0,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,30,0,0
coref,mixtral,grammatical_role_100,Joe raced against Steven because he thought it would be easy.,Steven raced against Joe because he thought it would be easy.,0,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,31,0,0
coref,mixtral,grammatical_role_100,"Josie did not like Sarah, but she did not tell her.","Sarah did not like Josie, but she did not tell her.",0,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,32,0,0
coref,mixtral,grammatical_role_100,John visited Luke in the hospital because he lived close by.,Luke visited John in the hospital because he lived close by.,0,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,33,0,0
coref,mixtral,grammatical_role_100,Battlefield 3 is more fun than Modern Warfare 3 because it is a better game.,Modern Warfare 3 is more fun than Battlefield 3 because it is a better game.,0,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,34,0,0
coref,mixtral,grammatical_role_100,Michael Phelps was fined by Judge Louis because he was caught with illegal drugs.,Judge Louis was fined by Michael Phelps because he was caught with illegal drugs.,0,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,35,0,0
coref,mixtral,grammatical_role_100,"Tina is scared, but Emma comes after her and protects herself with a gun.","Emma is scared, but Tina comes after her and protects herself with a gun.",0,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,36,0,0
coref,mixtral,grammatical_role_100,"When Saul realizes where Javadi is going, he immediately sends Carrie and Quinn there to intercept him.","When Javadi realizes where Saul is going, he immediately sends Carrie and Quinn there to intercept Saul.",0,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,37,0,0
coref,mixtral,grammatical_role_100,Steven Seagal challenged Jean Claude Van Damme to a fight because he wanted to prove he was the stronger man.,Jean Claude Van Damme challenged Steven Seagal to a fight because he wanted to prove he was the stronger man.,0,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,38,0,0
coref,mixtral,grammatical_role_100,Steven Seagal challenged Jean Claude Van Damme to a fight because he wanted to prove he was the stronger man.,Jean Claude Van Damme challenged Steven Seagal to a fight because he wanted to prove he was the stronger man.,0,0,True,True,both_correct,,,,,mixtral-0shot-grammatical_role_100.csv,39,0,0
