task,model,modification,original_text,modified_text,original_pred,modified_pred,original_correct,modified_correct,performance,original_reasoning,modified_reasoning,original_step_by_step_reasoning,modified_step_by_step_reasoning,file,row_index,original_label,modified_label
sa,gpt4o,casual_100,"sustains its dreamlike glide through a succession of cheesy coincidences and voluptuous cheap effects, not the least of which is rebecca romijn-stamos.","keeps floating along like a dream with a bunch of corny coincidences and lush, tacky effects, and let's not forget Rebecca Romijn-Stamos.",0,0,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,83,0,0
sa,gpt4o,casual_100,this movie is maddening.,this flick just drives me nuts,0,0,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,84,0,0
sa,gpt4o,casual_100,few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands.,"not many movies get just right what little dudes dream about on the baseball diamond, and the big guys cheering from the bleachers.",1,1,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,85,1,1
sa,gpt4o,casual_100,lapaglia's ability to convey grief and hope works with weaver's sensitive reactions to make this a two-actor master class.,"lapaglia's way of showing sadness and hope mixes well with weaver's heartfelt responses, making this a top-notch show by both actors.",1,1,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,86,1,1
sa,gpt4o,casual_100,"this re-do is so dumb and so exploitative in its violence that, ironically, it becomes everything that the rather clumsy original was railing against.","this redo is just dumb and super violent for no good reason, like, it's basically what the old one was tryna fight against, lol",0,0,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,87,0,0
sa,gpt4o,casual_100,"trite, banal, cliched, mostly inoffensive.","so cliched and blah, pretty much harmless tho.",0,0,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,88,0,0
sa,gpt4o,casual_100,"a study in shades of gray, offering itself up in subtle plot maneuvers...","a look at all the different grays, with sneaky little plot twists...",1,1,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,89,1,1
sa,gpt4o,casual_100,what better message than ` love thyself ' could young women of any size receive?,what's a better message for girls of all sizes than'love yourself'?,1,1,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,90,1,1
sa,gpt4o,casual_100,so unremittingly awful that labeling it a dog probably constitutes cruelty to canines.,so bad it's like calling it a dog would be mean to actual dogs.,0,0,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,91,0,0
sa,gpt4o,casual_100,allows us to hope that nolan is poised to embark a major career as a commercial yet inventive filmmaker.,makes us feel like Nolan's about to kick off an awesome career as a filmmaker who's both commercial and creative.,1,1,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,92,1,1
sa,gpt4o,casual_100,too much of the humor falls flat.,most of the jokes just don't land lol,0,0,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,93,0,0
sa,gpt4o,casual_100,"escaping the studio, piccoli is warmly affecting and so is this adroitly minimalist movie.","getting out of the studio, piccoli is super touching and so is this cleverly simple movie.",1,1,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,94,1,1
sa,gpt4o,casual_100,the most compelling wiseman epic of recent years.,the most awesome Wiseman flick in ages!,1,1,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,95,1,1
sa,gpt4o,casual_100,"partway through watching this saccharine, easter-egg-colored concoction, you realize that it is made up of three episodes of a rejected tv show.","halfway through this super sweet, pastel-colored mess, you figure out it's just three parts of some TV show that never made the cut.",0,0,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,96,0,0
sa,gpt4o,casual_100,it all adds up to good fun.,it's all just a bunch of fun.,1,1,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,97,1,1
sa,gpt4o,casual_100,"there is very little dread or apprehension, and though i like the creepy ideas, they are not executed with anything more than perfunctory skill.","there's hardly any scare or worry, and even though the creepy stuff is cool, it's all done with just basic effort.",0,0,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,98,0,0
sa,gpt4o,casual_100,"and when you're talking about a slapstick comedy, that's a pretty big problem.","and when ur chattin' about a slapstick comedy, that's a huge prob.",0,0,True,True,both_correct,,,,,gpt4o-0shot-casual_100.csv,99,0,0
sa,gpt4o,compound_word_100,"escaping the studio, piccoli is warmly affecting and so is this adroitly minimalist movie.","escaping the studio, piccoli is warmly affecting and so is this adroitly minimalist film-making.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,0,1,1
sa,gpt4o,compound_word_100,"a fast, funny, highly enjoyable movie.","a fast-paced, funny, highly enjoyable movie.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,1,1,1
sa,gpt4o,compound_word_100,"it feels like an after-school special gussied up with some fancy special effects, and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes.","it feels like an after-school special gussied up with some fancy special effects, and watching its rote plot points connect is about as exciting as gazing at an egg-timer for 93 minutes.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,3,0,0
sa,gpt4o,compound_word_100,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than markers in a screenplay.,nothing in waking up in reno ever inspired me to think of its inhabitants as anything more than placeholders in a screenplay.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,4,0,0
sa,gpt4o,compound_word_100,"the far future may be awesome to consider, but from period detail to matters of the heart, this film is most transporting when it stays put in the past.","the far-off future may be awesome to consider, but from period detail to matters of the heart, this film is most transporting when it stays put in the past.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,5,1,1
sa,gpt4o,compound_word_100,a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession.,a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an all-consuming obsession.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,6,1,1
sa,gpt4o,compound_word_100,"his comedy premises are often hackneyed or just plain crude, calculated to provoke shocked laughter, without following up on a deeper level.","his comedy premises are often hackneyed or just plain crude, calculated to provoke shocked belly-laughter, without following up on a deeper level.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,7,0,0
sa,gpt4o,compound_word_100,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants, revealing the human complexities beneath.","this eye-opening documentary transcends our preconceived vision of the holy land and its inhabitants, revealing the human complexities beneath.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,9,1,1
sa,gpt4o,compound_word_100,"like leon, it's frustrating and still oddly likable.","like leon, it's frustrating and still oddly likeable-ish.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,10,1,1
sa,gpt4o,compound_word_100,` de niro... is a veritable source of sincere passion that this hollywood contrivance orbits around. ',` de niro... is a veritable powerhouse of sincere passion that this hollywood contrivance orbits around.',1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,11,1,1
sa,gpt4o,compound_word_100,"the vitality of the actors keeps the intensity of the film high, even as the strafings blend together.","the vitality of the actors keeps the high-octane intensity of the film high, even as the strafings blend together.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,12,1,1
sa,gpt4o,compound_word_100,"no sophomore slump for director sam mendes, who segues from oscar winner to oscar-winning potential with a smooth sleight of hand.","no sophomore slump for director sam mendes, who segues from oscar winner to oscar-worthy potential with a smooth sleight-of-hand.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,13,1,1
sa,gpt4o,compound_word_100,no screen fantasy-adventure in recent memory has the showmanship of clones ' last 45 minutes.,no screen fantasy-adventure in recent memory has the show-stopping showmanship of clones' last 45 minutes.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,14,1,1
sa,gpt4o,compound_word_100,lapaglia's ability to convey grief and hope works with weaver's sensitive reactions to make this a two-actor master class.,lapaglia's ability to convey heart-wrenching grief and hope works with weaver's sensitive reactions to make this a two-actor master class.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,15,1,1
sa,gpt4o,compound_word_100,"nothing's at stake, just a twisty double-cross you can smell a mile away -- still, the derivative nine queens is lots of fun.","nothing's at stake, just a twisty double-cross you can smell a mile away -- still, the derivative nine queens is lots of fun-filled entertainment.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,16,1,1
sa,gpt4o,compound_word_100,detox is ultimately a pointless endeavor.,detox is ultimately a half-baked endeavor.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,17,0,0
sa,gpt4o,compound_word_100,"it has its moments of swaggering camaraderie, but more often just feels generic, derivative and done to death.","it has its moments of swaggering camaraderie, but more often just feels generic, derivative and overdone to death.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,18,0,0
sa,gpt4o,compound_word_100,"too often, the viewer isn't reacting to humor so much as they are wincing back in repugnance.","too often, the viewer isn't reacting to humor so much as they are wincing back in gut-wrenching repugnance.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,19,0,0
sa,gpt4o,compound_word_100,people cinema at its finest.,people-oriented cinema at its finest.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,20,1,1
sa,gpt4o,compound_word_100,"seldahl's barbara is a precise and moving portrait of someone whose world is turned upside down, first by passion and then by illness.","seldahl's barbara is a precise and heart-moving portrait of someone whose world is turned upside down, first by passion and then by illness.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,21,1,1
sa,gpt4o,compound_word_100,"and when you're talking about a slapstick comedy, that's a pretty big problem.","and when you're talking about a slapstick screwball comedy, that's a pretty big problem.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,22,0,0
sa,gpt4o,compound_word_100,"thekids will probably stay amused at the kaleidoscope of big, colorful characters.","thekids will probably stay amused at the kaleidoscope of big, colorful larger-than-life characters.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,23,1,1
sa,gpt4o,compound_word_100,k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension.,k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood-style tension.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,24,0,0
sa,gpt4o,compound_word_100,no one but a convict guilty of some truly heinous crime should have to sit through the master of disguise.,no one but a convict guilty of some truly heinous crime should have to sit through the master of over-disguise.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,25,0,0
sa,gpt4o,compound_word_100,"oscar wilde's masterpiece, the importance of being earnest, may be the best play of the 19th century.","oscar wilde's masterpiece, the importance of being earnest, may be the best playwriting of the 19th century.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,26,1,1
sa,gpt4o,compound_word_100,not an objectionable or dull film; it merely lacks everything except good intentions.,not an objectionable or lacklustre film; it merely lacks everything except good intentions.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,27,0,0
sa,gpt4o,compound_word_100,"it takes a strange kind of laziness to waste the talents of robert forster, anne meara, eugene levy, and reginald veljohnson all in the same movie.","it takes a strange kind of laziness to waste the multi-talents of robert forster, anne meara, eugene levy, and reginald veljohnson all in the same movie.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,28,0,0
sa,gpt4o,compound_word_100,"deliriously funny, fast and loose, accessible to the uninitiated, and full of surprises","deliriously funny, fast-paced and loose, accessible to the uninitiated, and full of surprises",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,30,1,1
sa,gpt4o,compound_word_100,indifferently implausible popcorn programmer of a movie.,indifferently implausible popcorn-muncher programmer of a movie.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,31,0,0
sa,gpt4o,compound_word_100,"this is the sort of burly action flick where one coincidence pummels another, narrative necessity is a drunken roundhouse, and whatever passes for logic is a factor of the last plot device left standing.","this is the sort of burly action-packed flick where one coincidence pummels another, narrative necessity is a drunken roundhouse, and whatever passes for logic is a factor of the last plot device left standing.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,33,0,0
sa,gpt4o,compound_word_100,"a very well-made, funny and entertaining picture.","a very well-crafted, funny and entertaining picture.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,34,1,1
sa,gpt4o,compound_word_100,"the special effects and many scenes of weightlessness look as good or better than in the original, while the oscar-winning sound and james horner's rousing score make good use of the hefty audio system.","the special effects and many scenes of weightlessness look as good or better than in the original, while the oscar-winning sound and james horner's heart-stirring score make good use of the hefty audio system.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,36,1,1
sa,gpt4o,compound_word_100,"there are simply too many ideas floating around -- part farce, part sliding doors, part pop video -- and yet failing to exploit them.","there are simply too many ideas floating around -- part farce, part sliding doors, part pop video -- and yet failing to fully-exploit them.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,37,0,0
sa,gpt4o,compound_word_100,"what really makes it special is that it pulls us into its world, gives us a hero whose suffering and triumphs we can share, surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure.","what really makes it special is that it pulls us into its world, gives us a hero whose suffering and triumphs we can share, surrounds him with interesting side-characters and sends us out of the theater feeling we've shared a great adventure.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,38,1,1
sa,gpt4o,compound_word_100,"some of their jokes work, but most fail miserably and in the end, pumpkin is far more offensive than it is funny.","some of their jokes work, but most backfire miserably and in the end, pumpkin is far more offensive than it is funny.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,39,0,0
sa,gpt4o,compound_word_100,"partway through watching this saccharine, easter-egg-colored concoction, you realize that it is made up of three episodes of a rejected tv show.","partway through watching this saccharine, easter-egg-colored concoction, you realize that it is made up of three episodes of a rejected TV sitcom.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,40,0,0
sa,gpt4o,compound_word_100,few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands.,few films capture so perfectly the hopes and daydreams of little boys on baseball fields as well as the grown men who sit in the stands.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,41,1,1
sa,gpt4o,compound_word_100,"visually rather stunning, but ultimately a handsome-looking bore, the true creativity would have been to hide treasure planet entirely and completely reimagine it.","visually rather stunning, but ultimately a handsome-looking snooze-fest, the true creativity would have been to hide Treasure Planet entirely and completely reimagine it.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,42,0,0
sa,gpt4o,compound_word_100,"the acting, costumes, music, cinematography and sound are all astounding given the production's austere locales.","the acting, costumes, music, cinematography and sound are all astounding given the production's low-budget locales.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,43,1,1
sa,gpt4o,compound_word_100,"a broad, melodramatic estrogen opera that's pretty toxic in its own right.","a broad, melodramatic estrogen soap-opera that's pretty toxic in its own right.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,44,0,0
sa,gpt4o,compound_word_100,cq's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors.,cq's reflection of singer-songwriters and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best European directors.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,45,1,1
sa,gpt4o,compound_word_100,"if looking for a thrilling sci-fi cinematic ride, don't settle for this imposter.","if looking for a thrilling sci-fi cinematic rollercoaster, don't settle for this imposter.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,46,0,0
sa,gpt4o,compound_word_100,another in-your-face wallow in the lower depths made by people who have never sung those blues.,another in-your-face wallow in the lower depths made by people who have never sung those down-and-out blues.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,47,0,0
sa,gpt4o,compound_word_100,the film's welcome breeziness and some unbelievably hilarious moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip.,the film's welcome breeziness and some unbelievably side-splitting moments -- most portraying the idiocy of the film industry -- make it mostly worth the trip.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,48,1,1
sa,gpt4o,compound_word_100,"what is 100 % missing here is a script of even the most elemental literacy, an inkling of genuine wit, and anything resembling acting.","what is 100 % missing here is a script of even the most elemental literacy, an inkling of genuine wit, and anything resembling stagecraft-acting.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,49,0,0
sa,gpt4o,compound_word_100,one of the more intelligent children's movies to hit theaters this year.,one of the more brainy-child-friendly movies to hit theaters this year.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,50,1,1
sa,gpt4o,compound_word_100,"there's... tremendous energy from the cast, a sense of playfulness and excitement that seems appropriate.","there's... tremendous energy from the ensemble-cast, a sense of playfulness and excitement that seems appropriate.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,51,1,1
sa,gpt4o,compound_word_100,lovely and poignant.,lovely and heart-wrenching.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,52,1,1
sa,gpt4o,compound_word_100,"in the end, the movie collapses on its shaky foundation despite the best efforts of director joe carnahan.","in the end, the movie collapses on its shaky groundwork despite the best efforts of director joe carnahan.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,53,0,0
sa,gpt4o,compound_word_100,"there's really only one good idea in this movie, but the director runs with it and presents it with an unforgettable visual panache.","there's really only one good idea in this movie, but the director runs with it and presents it with an unforgettable visual eye-candy panache.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,55,1,1
sa,gpt4o,compound_word_100,too much of the humor falls flat.,too much of the humor falls dead-flat.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,56,0,0
sa,gpt4o,compound_word_100,"a delectable and intriguing thriller filled with surprises, read my lips is an original.","a delectable and intriguing page-turner thriller filled with surprises, read my lips is an original.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,57,1,1
sa,gpt4o,compound_word_100,just one bad idea after another.,just one bad brainchild after another.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,58,0,0
sa,gpt4o,compound_word_100,what was once original has been co-opted so frequently that it now seems pedestrian.,what was once original has been co-opted so frequently that it now seems pedestrian-like.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,59,0,0
sa,gpt4o,compound_word_100,a marvel like none you've seen.,a marvel like none you've eyewitnessed.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,60,1,1
sa,gpt4o,compound_word_100,this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs.,this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless action-packed xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,61,0,0
sa,gpt4o,compound_word_100,"based on a devilishly witty script by heather mcgowan and niels mueller, the film gets great laughs, but never at the expense of its characters","based on a devilishly witty screenplay by heather mcgowan and niels mueller, the film gets great laughs, but never at the expense of its characters",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,62,1,1
sa,gpt4o,compound_word_100,"about a manga-like heroine who fights back at her abusers, it's energetic and satisfying if not deep and psychological.","about a manga-like heroine who fights back at her abusers, it's high-energy and satisfying if not deep and psychological.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,63,1,1
sa,gpt4o,compound_word_100,"an artful, intelligent film that stays within the confines of a well-established genre.","an artful, intelligent film that stays within the confines of a well-established multi-genre.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,64,1,1
sa,gpt4o,compound_word_100,jaglom... put (s) the audience in the privileged position of eavesdropping on his characters,jaglom... put (s) the audience in the privileged position of eavesdropping on his multi-dimensional characters,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,65,1,1
sa,gpt4o,compound_word_100,affleck and jackson are good sparring partners.,affleck and jackson are good sparring co-stars.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,66,1,1
sa,gpt4o,compound_word_100,has a lot of the virtues of eastwood at his best.,has a lot of the virtues of eastwood at his top-notch best.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,67,1,1
sa,gpt4o,compound_word_100,this isn't even madonna's swept away.,this isn't even madonna's swept-away.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,68,0,0
sa,gpt4o,compound_word_100,coughs and sputters on its own postmodern conceit.,coughs and sputters on its own postmodern double-conceit.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,69,0,0
sa,gpt4o,compound_word_100,"whether writer-director anne fontaine's film is a ghost story, an account of a nervous breakdown, a trip down memory lane, all three or none of the above, it is as seductive as it is haunting.","whether writer-director anne fontaine's film is a ghost story, an account of a nervous breakdown, a trip down memory lane, all three or none of the above, it is as seductive as it is spellbindingly haunting.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,71,1,1
sa,gpt4o,compound_word_100,don't be fooled by the impressive cast list - eye see you is pure junk.,don't be fooled by the impressive cast list - eye see you is pure junkyard scrap.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,72,0,0
sa,gpt4o,compound_word_100,"but the power of these (subjects) is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration, rather than contributing to a film's narrative.","but the power of these (subjects) is overshadowed by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public speechmaking, rather than contributing to a film's narrative.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,73,0,0
sa,gpt4o,compound_word_100,the film tries too hard to be funny and tries too hard to be hip.,the film tries too hard to be funny and tries too hard to be hipster-like.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,74,0,0
sa,gpt4o,compound_word_100,what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts.,what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist-like acts.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,75,1,1
sa,gpt4o,compound_word_100,the film makes a fatal mistake: it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his life.,the film makes a fatal mistake: it asks us to care about a young man whose only apparent virtue is that he is not quite as unpleasant as some of the people in his day-to-day life.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,76,0,0
sa,gpt4o,compound_word_100,the film's performances are thrilling.,the film's performances are heart-stopping.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,77,1,1
sa,gpt4o,compound_word_100,brilliantly explores the conflict between following one's heart and following the demands of tradition.,brilliantly explores the conflict between following one's heart and following the demands of age-old tradition.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,78,1,1
sa,gpt4o,compound_word_100,"a full world has been presented onscreen, not some series of carefully structured plot points building to a pat resolution.","a full-fledged world has been presented onscreen, not some series of carefully structured plot points building to a pat resolution.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,79,1,1
sa,gpt4o,compound_word_100,a good piece of work more often than not.,a good piece of handiwork more often than not.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,80,1,1
sa,gpt4o,compound_word_100,it's just filler.,it's just time-filler.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,81,0,0
sa,gpt4o,compound_word_100,"stultifyingly, dumbfoundingly, mind-numbingly bad.","stultifyingly, dumbfoundingly, mind-numbingly awful.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,82,0,0
sa,gpt4o,compound_word_100,"building slowly and subtly, the film, sporting a breezy spontaneity and realistically drawn characterizations, develops into a significant character study that is both moving and wise.","building slowly and subtly, the film, sporting a breezy spontaneity and realistically-drawn characterizations, develops into a significant character study that is both heart-moving and wise.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,83,1,1
sa,gpt4o,compound_word_100,"manages to transcend the sex, drugs and show-tunes plot into something far richer.","manages to transcend the sex, drugs and show-tunes plot into something far more multi-layered.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,84,1,1
sa,gpt4o,compound_word_100,sam mendes has become valedictorian at the school for soft landings and easy ways out.,sam mendes has become valedictorian at the school for soft touchdowns and easy ways out.,0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,85,0,0
sa,gpt4o,compound_word_100,"as the latest bid in the tv-to-movie franchise game, i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor.","as the latest bid in the tv-to-movie franchise game, i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen forefather-progenitor.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,86,0,0
sa,gpt4o,compound_word_100,"a gripping movie, played with performances that are all understated and touching.","a gripping movie, played with performances that are all understated and heart-touching.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,87,1,1
sa,gpt4o,compound_word_100,"while the ideas about techno-saturation are far from novel, they're presented with a wry dark humor.","while the ideas about techno-saturation are far from groundbreaking, they're presented with a wry dark humor.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,88,1,1
sa,gpt4o,compound_word_100,"... a fun little timewaster, helped especially by the cool presence of jean reno.","... a fun little time-killer, helped especially by the cool presence of jean reno.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,89,1,1
sa,gpt4o,compound_word_100,the film will play equally well on both the standard and giant screens.,the film will play equally well on both the standard and widescreen formats.,1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,90,1,1
sa,gpt4o,compound_word_100,"(grant's) bumbling magic takes over the film, and it turns out to be another winning star vehicle.","(grant's) bumbling sleight-of-hand magic takes over the film, and it turns out to be another winning star vehicle.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,91,1,1
sa,gpt4o,compound_word_100,"charles ' entertaining film chronicles seinfeld's return to stand-up comedy after the wrap of his legendary sitcom, alongside wannabe comic adams ' attempts to get his shot at the big time.","charles' entertaining film chronicles seinfeld's return to stand-up comedy after the wrap-up of his legendary sitcom, alongside wannabe comic adams' attempts to get his shot at the big time.",1,1,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,92,1,1
sa,gpt4o,compound_word_100,"less dizzying than just dizzy, the jaunt is practically over before it begins.","less head-spinning than just dizzy, the whirlwind-jaunt is practically over before it begins.",0,0,True,True,both_correct,,,,,gpt4o-0shot-compound_word_100.csv,94,0,0
sa,gpt4o,concept_replacement_100,or doing last year's taxes with your ex-wife.,or doing last year's paperwork with your ex-wife.,0,0,True,True,both_correct,,,,,gpt4o-0shot-concept_replacement_100.csv,0,0,0
sa,gpt4o,concept_replacement_100,it's an offbeat treat that pokes fun at the democratic exercise while also examining its significance for those who take part.,it's an offbeat treat that pokes fun at the democratic process while also examining its importance for those who engage.,1,1,True,True,both_correct,,,,,gpt4o-0shot-concept_replacement_100.csv,1,1,1
sa,gpt4o,concept_replacement_100,"partway through watching this saccharine, easter-egg-colored concoction, you realize that it is made up of three episodes of a rejected tv show.","partway through watching this saccharine, pastel-colored concoction, you realize that it is made up of three episodes of a rejected tv show.",0,0,True,True,both_correct,,,,,gpt4o-0shot-concept_replacement_100.csv,2,0,0
